YEAR(ORIGINATION_TS),MONTHNAME(ORIGINATION_TS),STATE_CD,PRODUCT_CD,Customer Channel,CUSTOMER_TYPE,CNT
2022,Jul,FL,PDL,DIGITAL,NEW,687
2022,Jul,FL,PDL,DIGITAL,NON_NEW,4865
2022,Jul,FL,PDL,DIGITAL,,6
2022,Jul,FL,PDL,PHYSICAL,NEW,1813
2022,Jul,FL,PDL,PHYSICAL,NON_NEW,34727
2022,Jul,FL,PDL,PHYSICAL,,115
2022,Jul,FL,PDL,UNKNOWN,,30
2022,Jul,IA,PDL,DIGITAL,NEW,199
2022,Jul,IA,PDL,DIGITAL,NON_NEW,1094
2022,Jul,IA,PDL,DIGITAL,,3
2022,Jul,IA,PDL,PHYSICAL,NEW,585
2022,Jul,IA,PDL,PHYSICAL,NON_NEW,10847
2022,Jul,IA,PDL,PHYSICAL,,24
2022,Jul,IA,PDL,UNKNOWN,,11
2022,Jul,ID,ILP,DIGITAL,NEW,77
2022,Jul,ID,ILP,DIGITAL,NON_NEW,22
2022,Jul,ID,ILP,DIGITAL,,1
2022,Jul,ID,ILP,PHYSICAL,NEW,46
2022,Jul,ID,ILP,PHYSICAL,NON_NEW,148
2022,Jul,ID,ILP,PHYSICAL,,6
2022,Jul,ID,ILP,UNKNOWN,,1
2022,Jul,IN,PDL,DIGITAL,NEW,452
2022,Jul,IN,PDL,DIGITAL,NON_NEW,1857
2022,Jul,IN,PDL,DIGITAL,,4
2022,Jul,IN,PDL,PHYSICAL,NEW,1721
2022,Jul,IN,PDL,PHYSICAL,NON_NEW,18901
2022,Jul,IN,PDL,PHYSICAL,,42
2022,Jul,IN,PDL,UNKNOWN,,25
2022,Jul,KS,PDL,DIGITAL,NEW,80
2022,Jul,KS,PDL,DIGITAL,NON_NEW,454
2022,Jul,KS,PDL,DIGITAL,,3
2022,Jul,KS,PDL,PHYSICAL,NEW,183
2022,Jul,KS,PDL,PHYSICAL,NON_NEW,3040
2022,Jul,KS,PDL,PHYSICAL,,27
2022,Jul,KS,PDL,UNKNOWN,,14
2022,Jul,KY,PDL,DIGITAL,NON_NEW,3
2022,Jul,KY,PDL,PHYSICAL,NEW,716
2022,Jul,KY,PDL,PHYSICAL,NON_NEW,8624
2022,Jul,KY,PDL,PHYSICAL,,20
2022,Jul,KY,PDL,UNKNOWN,,3
2022,Jul,LA,PDL,DIGITAL,NEW,269
2022,Jul,LA,PDL,DIGITAL,NON_NEW,2723
2022,Jul,LA,PDL,DIGITAL,,4
2022,Jul,LA,PDL,PHYSICAL,NEW,864
2022,Jul,LA,PDL,PHYSICAL,NON_NEW,13513
2022,Jul,LA,PDL,PHYSICAL,,44
2022,Jul,LA,PDL,UNKNOWN,,10
2022,Jul,MI,PDL,DIGITAL,NEW,1085
2022,Jul,MI,PDL,DIGITAL,NON_NEW,9976
2022,Jul,MI,PDL,DIGITAL,,27
2022,Jul,MI,PDL,PHYSICAL,NEW,3091
2022,Jul,MI,PDL,PHYSICAL,NON_NEW,41469
2022,Jul,MI,PDL,PHYSICAL,,159
2022,Jul,MI,PDL,UNKNOWN,,42
2022,Jul,MO,ILP,DIGITAL,NEW,222
2022,Jul,MO,ILP,DIGITAL,NON_NEW,249
2022,Jul,MO,ILP,DIGITAL,,2
2022,Jul,MO,ILP,PHYSICAL,NEW,767
2022,Jul,MO,ILP,PHYSICAL,NON_NEW,1468
2022,Jul,MO,ILP,PHYSICAL,,21
2022,Jul,MO,ILP,UNKNOWN,,15
2022,Jul,MO,PDL,DIGITAL,NEW,105
2022,Jul,MO,PDL,DIGITAL,NON_NEW,691
2022,Jul,MO,PDL,DIGITAL,,3
2022,Jul,MO,PDL,PHYSICAL,NEW,408
2022,Jul,MO,PDL,PHYSICAL,NON_NEW,4079
2022,Jul,MO,PDL,PHYSICAL,,17
2022,Jul,MO,PDL,UNKNOWN,,12
2022,Jul,MS,ILP,DIGITAL,NEW,326
2022,Jul,MS,ILP,DIGITAL,NON_NEW,234
2022,Jul,MS,ILP,PHYSICAL,NEW,716
2022,Jul,MS,ILP,PHYSICAL,NON_NEW,1751
2022,Jul,MS,ILP,PHYSICAL,,14
2022,Jul,MS,ILP,UNKNOWN,,16
2022,Jul,MS,PDL,DIGITAL,NEW,84
2022,Jul,MS,PDL,DIGITAL,NON_NEW,1131
2022,Jul,MS,PDL,DIGITAL,,2
2022,Jul,MS,PDL,PHYSICAL,NEW,939
2022,Jul,MS,PDL,PHYSICAL,NON_NEW,10757
2022,Jul,MS,PDL,PHYSICAL,,62
2022,Jul,MS,PDL,UNKNOWN,,12
2022,Jul,NV,ILP,DIGITAL,NEW,148
2022,Jul,NV,ILP,DIGITAL,NON_NEW,59
2022,Jul,NV,ILP,DIGITAL,,3
2022,Jul,NV,ILP,PHYSICAL,NEW,166
2022,Jul,NV,ILP,PHYSICAL,NON_NEW,462
2022,Jul,NV,ILP,PHYSICAL,,21
2022,Jul,NV,ILP,UNKNOWN,,7
2022,Jul,OH,ILP,DIGITAL,NEW,903
2022,Jul,OH,ILP,DIGITAL,NON_NEW,1399
2022,Jul,OH,ILP,DIGITAL,,8
2022,Jul,OH,ILP,PHYSICAL,NEW,1864
2022,Jul,OH,ILP,PHYSICAL,NON_NEW,5964
2022,Jul,OH,ILP,PHYSICAL,,39
2022,Jul,OH,ILP,UNKNOWN,,36
2022,Jul,OK,ILP,DIGITAL,NEW,315
2022,Jul,OK,ILP,DIGITAL,NON_NEW,455
2022,Jul,OK,ILP,DIGITAL,,2
2022,Jul,OK,ILP,PHYSICAL,NEW,645
2022,Jul,OK,ILP,PHYSICAL,NON_NEW,1963
2022,Jul,OK,ILP,PHYSICAL,,28
2022,Jul,OK,ILP,UNKNOWN,,17
2022,Jul,RI,PDL,DIGITAL,NEW,69
2022,Jul,RI,PDL,DIGITAL,NON_NEW,370
2022,Jul,RI,PDL,DIGITAL,,1
2022,Jul,RI,PDL,PHYSICAL,NEW,268
2022,Jul,RI,PDL,PHYSICAL,NON_NEW,7810
2022,Jul,RI,PDL,PHYSICAL,,14
2022,Jul,RI,PDL,UNKNOWN,,2
2022,Jul,TN,PDL,DIGITAL,NEW,119
2022,Jul,TN,PDL,DIGITAL,NON_NEW,627
2022,Jul,TN,PDL,PHYSICAL,NEW,710
2022,Jul,TN,PDL,PHYSICAL,NON_NEW,4151
2022,Jul,TN,PDL,PHYSICAL,,24
2022,Jul,TN,PDL,UNKNOWN,,10
2022,Jul,TX,ILP,DIGITAL,NEW,1316
2022,Jul,TX,ILP,DIGITAL,NON_NEW,2274
2022,Jul,TX,ILP,DIGITAL,,32
2022,Jul,TX,ILP,PHYSICAL,NEW,2293
2022,Jul,TX,ILP,PHYSICAL,NON_NEW,5287
2022,Jul,TX,ILP,PHYSICAL,,80
2022,Jul,TX,ILP,UNKNOWN,,75
2022,Jul,TX,PDL,DIGITAL,NEW,560
2022,Jul,TX,PDL,DIGITAL,NON_NEW,3567
2022,Jul,TX,PDL,DIGITAL,,43
2022,Jul,TX,PDL,PHYSICAL,NEW,1609
2022,Jul,TX,PDL,PHYSICAL,NON_NEW,7977
2022,Jul,TX,PDL,PHYSICAL,,297
2022,Jul,TX,PDL,UNKNOWN,,68
2022,Jul,UT,ILP,DIGITAL,NEW,61
2022,Jul,UT,ILP,DIGITAL,NON_NEW,14
2022,Jul,UT,ILP,PHYSICAL,NEW,20
2022,Jul,UT,ILP,PHYSICAL,NON_NEW,82
2022,Jul,UT,ILP,PHYSICAL,,1
2022,Jul,UT,ILP,UNKNOWN,,5
2022,Jul,WI,ILP,DIGITAL,NEW,201
2022,Jul,WI,ILP,DIGITAL,NON_NEW,178
2022,Jul,WI,ILP,PHYSICAL,NEW,330
2022,Jul,WI,ILP,PHYSICAL,NON_NEW,658
2022,Jul,WI,ILP,PHYSICAL,,14
2022,Jul,WI,ILP,UNKNOWN,,8
2022,Jul,WY,PDL,DIGITAL,NEW,47
2022,Jul,WY,PDL,DIGITAL,NON_NEW,508
2022,Jul,WY,PDL,DIGITAL,,2
2022,Jul,WY,PDL,PHYSICAL,NEW,165
2022,Jul,WY,PDL,PHYSICAL,NON_NEW,3160
2022,Jul,WY,PDL,PHYSICAL,,17
2022,Jul,WY,PDL,UNKNOWN,,7
2022,Jun,AL,ILP,DIGITAL,NEW,113
2022,Jun,AL,ILP,DIGITAL,NON_NEW,82
2022,Jun,AL,ILP,DIGITAL,,1
2022,Jun,AL,ILP,PHYSICAL,NEW,113
2022,Jun,AL,ILP,PHYSICAL,NON_NEW,488
2022,Jun,AL,ILP,PHYSICAL,,12
2022,Jun,AL,ILP,UNKNOWN,,7
2022,Jun,AL,PDL,DIGITAL,NEW,297
2022,Jun,AL,PDL,DIGITAL,NON_NEW,1836
2022,Jun,AL,PDL,DIGITAL,,7
2022,Jun,AL,PDL,PHYSICAL,NEW,1387
2022,Jun,AL,PDL,PHYSICAL,NON_NEW,15981
2022,Jun,AL,PDL,PHYSICAL,,38
2022,Jun,AL,PDL,UNKNOWN,,25
2022,Jun,AL,PDL,,NON_NEW,1
2022,Jun,CA,PDL,DIGITAL,NEW,1718
2022,Jun,CA,PDL,DIGITAL,NON_NEW,15180
2022,Jun,CA,PDL,DIGITAL,,37
2022,Jun,CA,PDL,PHYSICAL,NEW,3061
2022,Jun,CA,PDL,PHYSICAL,NON_NEW,60750
2022,Jun,CA,PDL,PHYSICAL,,189
2022,Jun,CA,PDL,UNKNOWN,,84
2022,Jun,CO,ILP,DIGITAL,NEW,353
2022,Jun,CO,ILP,DIGITAL,NON_NEW,368
2022,Jun,CO,ILP,PHYSICAL,NEW,413
2022,Jun,CO,ILP,PHYSICAL,NON_NEW,2491
2022,Jun,CO,ILP,PHYSICAL,,18
2022,Jun,CO,ILP,UNKNOWN,,4
2022,Jun,DE,ILP,DIGITAL,NEW,42
2022,Jun,DE,ILP,DIGITAL,NON_NEW,59
2022,Jun,DE,ILP,PHYSICAL,NEW,174
2022,Jun,DE,ILP,PHYSICAL,NON_NEW,255
2022,Jun,DE,ILP,PHYSICAL,,6
2022,Jun,DE,ILP,UNKNOWN,,4
2022,Jun,FL,ILP,DIGITAL,NEW,821
2022,Jun,FL,ILP,DIGITAL,NON_NEW,3174
2022,Jun,FL,ILP,DIGITAL,,7
2022,Jun,FL,ILP,PHYSICAL,NEW,2129
2022,Jun,FL,ILP,PHYSICAL,NON_NEW,16459
2022,Jun,FL,ILP,PHYSICAL,,54
2022,Jun,FL,ILP,UNKNOWN,,39
2022,Jun,FL,PDL,DIGITAL,NEW,528
2022,Jun,FL,PDL,DIGITAL,NON_NEW,4365
2022,Jun,FL,PDL,DIGITAL,,6
2022,Jun,FL,PDL,PHYSICAL,NEW,1348
2022,Jun,FL,PDL,PHYSICAL,NON_NEW,34173
2022,Jun,FL,PDL,PHYSICAL,,112
2022,Jun,FL,PDL,UNKNOWN,,26
2022,Jun,IA,PDL,DIGITAL,NEW,191
2022,Jun,IA,PDL,DIGITAL,NON_NEW,860
2022,Jun,IA,PDL,DIGITAL,,2
2022,Jun,IA,PDL,PHYSICAL,NEW,558
2022,Jun,IA,PDL,PHYSICAL,NON_NEW,9849
2022,Jun,IA,PDL,PHYSICAL,,32
2022,Jun,IA,PDL,UNKNOWN,,5
2022,Jun,ID,ILP,DIGITAL,NEW,51
2022,Jun,ID,ILP,DIGITAL,NON_NEW,24
2022,Jun,ID,ILP,PHYSICAL,NEW,50
2022,Jun,ID,ILP,PHYSICAL,NON_NEW,126
2022,Jun,ID,ILP,PHYSICAL,,3
2022,Jun,ID,ILP,UNKNOWN,,2
2022,Jun,IN,PDL,DIGITAL,NEW,527
2022,Jun,IN,PDL,DIGITAL,NON_NEW,1612
2022,Jun,IN,PDL,DIGITAL,,3
2022,Jun,IN,PDL,PHYSICAL,NEW,1585
2022,Jun,IN,PDL,PHYSICAL,NON_NEW,18157
2022,Jun,IN,PDL,PHYSICAL,,29
2022,Jun,IN,PDL,UNKNOWN,,19
2022,Jun,KS,PDL,DIGITAL,NEW,56
2022,Jun,KS,PDL,DIGITAL,NON_NEW,426
2022,Jun,KS,PDL,DIGITAL,,2
2022,Jun,KS,PDL,PHYSICAL,NEW,208
2022,Jun,KS,PDL,PHYSICAL,NON_NEW,3273
2022,Jun,KS,PDL,PHYSICAL,,39
2022,Jun,KS,PDL,UNKNOWN,,4
2022,Jun,KY,PDL,DIGITAL,NON_NEW,4
2022,Jun,KY,PDL,PHYSICAL,NEW,672
2022,Jun,KY,PDL,PHYSICAL,NON_NEW,8162
2022,Jun,KY,PDL,PHYSICAL,,18
2022,Jun,KY,PDL,UNKNOWN,,6
2022,Jun,LA,PDL,DIGITAL,NEW,259
2022,Jun,LA,PDL,DIGITAL,NON_NEW,2625
2022,Jun,LA,PDL,DIGITAL,,3
2022,Jun,LA,PDL,PHYSICAL,NEW,834
2022,Jun,LA,PDL,PHYSICAL,NON_NEW,13630
2022,Jun,LA,PDL,PHYSICAL,,47
2022,Jun,LA,PDL,UNKNOWN,,12
2022,Jun,MI,PDL,DIGITAL,NEW,1007
2022,Jun,MI,PDL,DIGITAL,NON_NEW,9184
2022,Jun,MI,PDL,DIGITAL,,26
2022,Jun,MI,PDL,PHYSICAL,NEW,2681
2022,Jun,MI,PDL,PHYSICAL,NON_NEW,37989
2022,Jun,MI,PDL,PHYSICAL,,133
2022,Jun,MI,PDL,UNKNOWN,,44
2022,Jun,MO,ILP,DIGITAL,NEW,226
2022,Jun,MO,ILP,DIGITAL,NON_NEW,259
2022,Jun,MO,ILP,DIGITAL,,2
2022,Jun,MO,ILP,PHYSICAL,NEW,740
2022,Jun,MO,ILP,PHYSICAL,NON_NEW,1551
2022,Jun,MO,ILP,PHYSICAL,,23
2022,Jun,MO,ILP,UNKNOWN,,21
2022,Jun,MO,PDL,DIGITAL,NEW,104
2022,Jun,MO,PDL,DIGITAL,NON_NEW,744
2022,Jun,MO,PDL,DIGITAL,,3
2022,Jun,MO,PDL,PHYSICAL,NEW,389
2022,Jun,MO,PDL,PHYSICAL,NON_NEW,4573
2022,Jun,MO,PDL,PHYSICAL,,37
2022,Jun,MO,PDL,UNKNOWN,,8
2022,Jun,MS,ILP,DIGITAL,NEW,333
2022,Jun,MS,ILP,DIGITAL,NON_NEW,236
2022,Jun,MS,ILP,DIGITAL,,3
2022,Jun,MS,ILP,PHYSICAL,NEW,690
2022,Jun,MS,ILP,PHYSICAL,NON_NEW,1795
2022,Jun,MS,ILP,PHYSICAL,,23
2022,Jun,MS,ILP,UNKNOWN,,21
2022,Jun,MS,PDL,DIGITAL,NEW,103
2022,Jun,MS,PDL,DIGITAL,NON_NEW,1204
2022,Jun,MS,PDL,DIGITAL,,3
2022,Jun,MS,PDL,PHYSICAL,NEW,1042
2022,Jun,MS,PDL,PHYSICAL,NON_NEW,11406
2022,Jun,MS,PDL,PHYSICAL,,50
2022,Jun,MS,PDL,UNKNOWN,,14
2022,Jun,NV,ILP,DIGITAL,NEW,128
2022,Jun,NV,ILP,DIGITAL,NON_NEW,63
2022,Jun,NV,ILP,DIGITAL,,1
2022,Jun,NV,ILP,PHYSICAL,NEW,178
2022,Jun,NV,ILP,PHYSICAL,NON_NEW,528
2022,Jun,NV,ILP,PHYSICAL,,22
2022,Jun,NV,ILP,UNKNOWN,,12
2022,Jun,OH,ILP,DIGITAL,NEW,1002
2022,Jun,OH,ILP,DIGITAL,NON_NEW,1517
2022,Jun,OH,ILP,DIGITAL,,7
2022,Jun,OH,ILP,PHYSICAL,NEW,1767
2022,Jun,OH,ILP,PHYSICAL,NON_NEW,6568
2022,Jun,OH,ILP,PHYSICAL,,39
2022,Jun,OH,ILP,UNKNOWN,,36
2022,Jun,OK,ILP,DIGITAL,NEW,333
2022,Jun,OK,ILP,DIGITAL,NON_NEW,485
2022,Jun,OK,ILP,DIGITAL,,5
2022,Jun,OK,ILP,PHYSICAL,NEW,617
2022,Jun,OK,ILP,PHYSICAL,NON_NEW,1988
2022,Jun,OK,ILP,PHYSICAL,,24
2022,Jun,OK,ILP,UNKNOWN,,13
2022,Jun,RI,PDL,DIGITAL,NEW,65
2022,Jun,RI,PDL,DIGITAL,NON_NEW,296
2022,Jun,RI,PDL,PHYSICAL,NEW,280
2022,Jun,RI,PDL,PHYSICAL,NON_NEW,7666
2022,Jun,RI,PDL,PHYSICAL,,18
2022,Jun,RI,PDL,UNKNOWN,,1
2022,Jun,TN,PDL,DIGITAL,NEW,124
2022,Jun,TN,PDL,DIGITAL,NON_NEW,600
2022,Jun,TN,PDL,DIGITAL,,1
2022,Jun,TN,PDL,PHYSICAL,NEW,700
2022,Jun,TN,PDL,PHYSICAL,NON_NEW,4356
2022,Jun,TN,PDL,PHYSICAL,,33
2022,Jun,TN,PDL,UNKNOWN,,9
2022,Jun,TX,ILP,DIGITAL,NEW,1335
2022,Jun,TX,ILP,DIGITAL,NON_NEW,2316
2022,Jun,TX,ILP,DIGITAL,,26
2022,Jun,TX,ILP,PHYSICAL,NEW,2292
2022,Jun,TX,ILP,PHYSICAL,NON_NEW,5329
2022,Jun,TX,ILP,PHYSICAL,,75
2022,Jun,TX,ILP,UNKNOWN,,84
2022,Jun,TX,PDL,DIGITAL,NEW,548
2022,Jun,TX,PDL,DIGITAL,NON_NEW,3903
2022,Jun,TX,PDL,DIGITAL,,27
